Price,Cities,departure_time,arrival_time,layeover,Airline,Scraping_Time,Cabin
"6,848","Ranchi to Srinagar , 13 May",19:25,08:10,1 stop via New Delhi,Spicejet,2021-05-11 19:36:18,PE
"6,848","Ranchi to Srinagar , 13 May",19:25,11:55,1 stop via New Delhi,Spicejet,2021-05-11 19:36:18,PE
"6,848","Ranchi to Srinagar , 13 May",19:25,12:45,1 stop via New Delhi,Spicejet,2021-05-11 19:36:18,PE
"6,848","Ranchi to Srinagar , 13 May",19:25,16:10,1 stop via New Delhi,Spicejet,2021-05-11 19:36:18,PE
"8,095","Ranchi to Amritsar , 13 May",19:25,18:45,1 stop via New Delhi,Spicejet,2021-05-11 19:37:07,PE
"4,411","Amritsar to New Delhi , 13 May",09:55,11:10,Non stop,Vistara,2021-05-11 19:39:21,PE
"4,411","Amritsar to New Delhi , 13 May",15:25,16:40,Non stop,Vistara,2021-05-11 19:39:21,PE
"4,771","Amritsar to New Delhi , 13 May",19:10,20:20,Non stop,Spicejet,2021-05-11 19:39:21,PE
"7,480","Amritsar to Mumbai , 13 May",09:55,15:00,1 stop via New Delhi,Vistara,2021-05-11 19:39:46,PE
"6,808","Amritsar to Mumbai , 13 May",19:10,09:35,1 stop via New Delhi,Spicejet,2021-05-11 19:39:46,PE
"6,808","Amritsar to Mumbai , 13 May",18:55,09:45,1 stop via Jaipur,Spicejet,2021-05-11 19:39:46,PE
"6,808","Amritsar to Mumbai , 13 May",07:50,06:35,1 stop via Ahmedabad,Spicejet,2021-05-11 19:39:46,PE
"8,390","Amritsar to Bengaluru , 13 May",09:55,17:05,1 stop via New Delhi,Vistara,2021-05-11 19:40:11,PE
"6,669","Amritsar to Bengaluru , 13 May",19:10,00:40,1 stop via New Delhi,Spicejet,2021-05-11 19:40:11,PE
"6,669","Amritsar to Bengaluru , 13 May",11:55,13:20,1 stop via Patna,Spicejet,2021-05-11 19:40:11,PE
"7,481","Amritsar to Hyderabad , 13 May",09:55,17:00,1 stop via New Delhi,Vistara,2021-05-11 19:40:36,PE
"12,426","Amritsar to Hyderabad , 13 May",11:55,19:35,1 stop via Patna,Spicejet,2021-05-11 19:40:36,PE
"10,682","Amritsar to Chennai , 13 May",09:55,16:20,1 stop via New Delhi,Vistara,2021-05-11 19:41:01,PE
"6,691","Amritsar to Chennai , 13 May",19:10,09:10,1 stop via New Delhi,Spicejet,2021-05-11 19:41:01,PE
"7,481","Amritsar to Kolkata , 13 May",15:25,09:35,1 stop via New Delhi,Vistara,2021-05-11 19:41:25,PE
"5,512","Amritsar to Kolkata , 13 May",19:10,08:05,1 stop via New Delhi,Spicejet,2021-05-11 19:41:25,PE
"7,536","Amritsar to Goa , 13 May",07:50,17:30,1 stop via Ahmedabad,Spicejet,2021-05-11 19:42:13,PE
"7,536","Amritsar to Goa , 13 May",19:10,09:25,1 stop via New Delhi,Spicejet,2021-05-11 19:42:13,PE
"7,536","Amritsar to Goa , 13 May",19:10,14:25,1 stop via New Delhi,Spicejet,2021-05-11 19:42:13,PE
"7,481","Amritsar to Pune , 13 May",15:25,12:35,1 stop via New Delhi,Vistara,2021-05-11 19:42:38,PE
"6,808","Amritsar to Pune , 13 May",19:10,10:45,1 stop via New Delhi,Spicejet,2021-05-11 19:42:38,PE
"6,808","Amritsar to Pune , 13 May",19:10,18:55,1 stop via New Delhi,Spicejet,2021-05-11 19:42:38,PE
"9,459","Amritsar to Pune , 13 May",07:50,15:30,1 stop via Ahmedabad,Spicejet,2021-05-11 19:42:38,PE
"7,101","Amritsar to Guwahati , 13 May",11:55,20:25,1 stop via Patna,Spicejet,2021-05-11 19:42:57,PE
"7,101","Amritsar to Guwahati , 13 May",19:10,12:45,1 stop via New Delhi,Spicejet,2021-05-11 19:42:57,PE
"7,101","Amritsar to Guwahati , 13 May",18:55,19:25,1 stop via Jaipur,Spicejet,2021-05-11 19:42:57,PE
"6,534","Amritsar to Lucknow , 13 May",09:55,14:50,1 stop via New Delhi,Vistara,2021-05-11 19:43:23,PE
"5,221","Amritsar to Jaipur , 13 May",18:55,21:20,Non stop,Spicejet,2021-05-11 19:43:46,PE
"7,116","Amritsar to Patna , 13 May",15:25,19:55,1 stop via New Delhi,Vistara,2021-05-11 19:44:11,PE
"7,116","Amritsar to Patna , 13 May",09:55,19:55,1 stop via New Delhi,Vistara,2021-05-11 19:44:11,PE
"7,481","Amritsar to Bhubaneswar , 13 May",15:25,09:05,1 stop via New Delhi,Vistara,2021-05-11 19:44:44,PE
"7,481","Amritsar to Bhubaneswar , 13 May",09:55,09:05,1 stop via New Delhi,Vistara,2021-05-11 19:44:44,PE
"5,917","Amritsar to Bagdogra , 13 May",19:10,11:35,1 stop via New Delhi,Spicejet,2021-05-11 19:45:21,PE
"5,917","Amritsar to Bagdogra , 13 May",19:10,15:00,1 stop via New Delhi,Spicejet,2021-05-11 19:45:21,PE
"7,117","Amritsar to Varanasi , 13 May",09:55,14:45,1 stop via New Delhi,Vistara,2021-05-11 19:46:01,PE
"6,399","Amritsar to Varanasi , 13 May",19:10,07:45,1 stop via New Delhi,Spicejet,2021-05-11 19:46:01,PE
"7,480","Amritsar to Ranchi , 13 May",15:25,19:40,1 stop via New Delhi,Vistara,2021-05-11 19:47:54,PE
"7,480","Amritsar to Ranchi , 13 May",09:55,19:40,1 stop via New Delhi,Vistara,2021-05-11 19:47:54,PE
"6,808","Amritsar to Ranchi , 13 May",19:10,18:45,1 stop via New Delhi,Spicejet,2021-05-11 19:47:54,PE
"5,988","Amritsar to Chandigarh , 13 May",09:55,14:45,1 stop via New Delhi,Vistara,2021-05-11 19:48:22,PE
"3,457","Chandigarh to New Delhi , 13 May",15:25,16:30,Non stop,Vistara,2021-05-11 19:50:03,PE
"6,654","Chandigarh to Pune , 13 May",15:25,12:35,1 stop via New Delhi,Vistara,2021-05-11 19:52:01,PE
"6,793","Chandigarh to Guwahati , 13 May",15:25,12:05,1 stop via New Delhi,Vistara,2021-05-11 19:52:18,PE
"6,288","Chandigarh to Patna , 13 May",15:25,19:55,1 stop via New Delhi,Vistara,2021-05-11 19:52:50,PE
"6,654","Chandigarh to Bhubaneswar , 13 May",15:25,09:05,1 stop via New Delhi,Vistara,2021-05-11 19:53:26,PE
"5,615","Mangalore to New Delhi , 13 May",08:25,08:40,1 stop via Bengaluru,Spicejet,2021-05-11 20:05:32,PE
"5,049","Mangalore to Mumbai , 13 May",20:40,20:50,1 stop via Hyderabad,Spicejet,2021-05-11 20:05:35,PE
"4,091","Mangalore to Bengaluru , 13 May",08:25,09:25,Non stop,Spicejet,2021-05-11 20:05:58,PE
"4,780","Mangalore to Hyderabad , 13 May",20:40,22:05,Non stop,Spicejet,2021-05-11 20:06:21,PE
"4,420","Mangalore to Chennai , 13 May",18:40,23:05,1 stop via Bengaluru,Spicejet,2021-05-11 20:06:43,PE
"4,420","Mangalore to Chennai , 13 May",20:40,06:55,1 stop via Hyderabad,Spicejet,2021-05-11 20:06:43,PE
"4,420","Mangalore to Chennai , 13 May",08:25,23:05,1 stop via Bengaluru,Spicejet,2021-05-11 20:06:43,PE
"4,420","Mangalore to Chennai , 13 May",20:40,22:05,1 stop via Hyderabad,Spicejet,2021-05-11 20:06:43,PE
"7,692","Mangalore to Kolkata , 13 May",08:25,08:25,1 stop via Bengaluru,Spicejet,2021-05-11 20:07:07,PE
"7,085","Mangalore to Goa , 13 May",20:40,07:40,1 stop via Hyderabad,Spicejet,2021-05-11 20:07:52,PE
"7,085","Mangalore to Goa , 13 May",20:40,18:05,1 stop via Hyderabad,Spicejet,2021-05-11 20:07:52,PE
"7,662","Mangalore to Pune , 13 May",20:40,08:05,1 stop via Hyderabad,Spicejet,2021-05-11 20:08:15,PE
"9,324","Mangalore to Patna , 13 May",08:25,16:40,1 stop via Bengaluru,Spicejet,2021-05-11 20:09:45,PE
"9,233","Mangalore to Bagdogra , 13 May",08:25,08:50,1 stop via Bengaluru,Spicejet,2021-05-11 20:11:10,PE
"9,233","Port Blair to New Delhi , 13 May",11:55,17:45,1 stop via Kolkata,Vistara,2021-05-11 20:15:33,PE
"9,338","Port Blair to New Delhi , 13 May",09:50,09:50,1 stop via Chennai,Spicejet,2021-05-11 20:15:33,PE
"8,377","Port Blair to Mumbai , 13 May",09:50,23:50,1 stop via Chennai,Spicejet,2021-05-11 20:15:56,PE
"5,588","Port Blair to Chennai , 13 May",09:50,12:05,Non stop,Spicejet,2021-05-11 20:17:06,PE
"5,313","Port Blair to Kolkata , 13 May",11:55,14:20,Non stop,Vistara,2021-05-11 20:17:30,PE
"5,669","New Delhi to Kochi , 14 May",19:45,20:05,1 stop via Mumbai,Spicejet,2021-05-11 20:47:00,PE
"5,669","New Delhi to Kochi , 14 May",18:45,20:05,1 stop via Mumbai,Spicejet,2021-05-11 20:47:00,PE
"7,155","New Delhi to Goa , 14 May",12:00,14:25,Non stop,Spicejet,2021-05-11 20:47:24,PE
"5,499","New Delhi to Mangalore , 14 May",21:45,08:05,1 stop via Bengaluru,Spicejet,2021-05-11 20:54:22,PE
"5,499","New Delhi to Mangalore , 14 May",06:15,18:10,1 stop via Bengaluru,Spicejet,2021-05-11 20:54:22,PE
"5,499","New Delhi to Mangalore , 14 May",20:20,20:15,1 stop via Hyderabad,Spicejet,2021-05-11 20:54:22,PE
"9,288","New Delhi to Port Blair , 14 May",18:20,08:15,1 stop via Kolkata,Spicejet,2021-05-11 20:54:46,PE
"9,288","New Delhi to Port Blair , 14 May",18:55,09:20,1 stop via Chennai,Spicejet,2021-05-11 20:54:46,PE
"9,288","New Delhi to Port Blair , 14 May",05:30,08:15,1 stop via Kolkata,Spicejet,2021-05-11 20:54:46,PE
"9,288","New Delhi to Port Blair , 14 May",06:10,09:20,1 stop via Chennai,Spicejet,2021-05-11 20:54:46,PE
"5,669","Mumbai to Patna , 14 May",21:30,10:10,1 stop via Hyderabad,Spicejet,2021-05-11 21:00:05,PE
"6,212","Mumbai to Amritsar , 14 May",10:15,18:45,1 stop via New Delhi,Spicejet,2021-05-11 21:04:26,PE
"6,212","Mumbai to Amritsar , 14 May",07:20,18:45,1 stop via New Delhi,Spicejet,2021-05-11 21:04:26,PE
"6,212","Mumbai to Amritsar , 14 May",17:05,07:30,1 stop via Jaipur,Spicejet,2021-05-11 21:04:26,PE
"6,212","Mumbai to Amritsar , 14 May",22:50,18:35,1 stop via Ahmedabad,Spicejet,2021-05-11 21:04:26,PE
"6,212","Mumbai to Amritsar , 14 May",20:50,18:45,1 stop via New Delhi,Spicejet,2021-05-11 21:04:26,PE
"7,616","Mumbai to Raipur , 14 May",10:25,08:20,1 stop via New Delhi,Vistara,2021-05-11 21:04:59,PE
"9,281","Mumbai to Port Blair , 14 May",19:55,09:20,1 stop via Chennai,Spicejet,2021-05-11 21:06:43,PE
"9,281","Mumbai to Port Blair , 14 May",16:10,08:15,1 stop via Kolkata,Spicejet,2021-05-11 21:06:43,PE
"9,281","Mumbai to Port Blair , 14 May",05:50,08:15,1 stop via Kolkata,Spicejet,2021-05-11 21:06:43,PE
"9,281","Mumbai to Port Blair , 14 May",06:00,09:20,1 stop via Chennai,Spicejet,2021-05-11 21:06:43,PE
"5,451","Bengaluru to Kolkata , 14 May",18:05,20:40,Non stop,Spicejet,2021-05-11 21:09:13,PE
"5,451","Bengaluru to Kolkata , 14 May",05:15,08:25,Non stop,Spicejet,2021-05-11 21:09:13,PE
"7,424","Bengaluru to Guwahati , 14 May",19:05,16:45,1 stop via Mumbai,Spicejet,2021-05-11 21:10:43,PE
"11,182","Bengaluru to Port Blair , 14 May",21:50,09:20,1 stop via Chennai,Spicejet,2021-05-11 21:17:42,PE
"10,510","Chennai to Amritsar , 14 May",17:25,09:20,1 stop via New Delhi,Vistara,2021-05-11 21:43:16,PE
"8,721","Kochi to Amritsar , 14 May",19:30,09:20,1 stop via New Delhi,Vistara,2021-05-11 22:03:04,PE
"16,817","Kochi to Port Blair , 14 May",19:30,11:20,"2 stop via New Delhi,Kolkata",Vistara,2021-05-11 22:04:37,PE
"6,911","Goa to Kolkata , 14 May",13:30,18:55,1 stop via Mumbai,Spicejet,2021-05-11 22:07:17,PE
"6,911","Goa to Kolkata , 14 May",11:25,20:40,1 stop via Bengaluru,Spicejet,2021-05-11 22:07:17,PE
"7,892","Goa to Patna , 14 May",09:55,20:50,1 stop via New Delhi,Spicejet,2021-05-11 22:09:34,PE
"7,892","Goa to Patna , 14 May",15:00,09:00,1 stop via New Delhi,Spicejet,2021-05-11 22:09:34,PE
"7,892","Goa to Patna , 14 May",13:30,08:50,1 stop via Mumbai,Spicejet,2021-05-11 22:09:34,PE
"7,892","Goa to Patna , 14 May",09:55,09:00,1 stop via New Delhi,Spicejet,2021-05-11 22:09:34,PE
"7,892","Goa to Patna , 14 May",15:00,16:55,1 stop via New Delhi,Spicejet,2021-05-11 22:09:34,PE
"8,177","Goa to Varanasi , 14 May",18:00,20:00,1 stop via Ahmedabad,Spicejet,2021-05-11 22:11:52,PE
"5,720","Goa to Mangalore , 14 May",08:00,20:15,1 stop via Hyderabad,Spicejet,2021-05-11 22:15:17,PE
"5,720","Goa to Mangalore , 14 May",18:25,20:15,1 stop via Hyderabad,Spicejet,2021-05-11 22:15:17,PE
"6,927","Pune to Guwahati , 14 May",11:15,20:25,1 stop via Patna,Spicejet,2021-05-11 22:20:54,PE
"6,927","Pune to Guwahati , 14 May",19:40,10:50,1 stop via Chennai,Spicejet,2021-05-11 22:20:54,PE
"6,927","Pune to Guwahati , 14 May",17:05,12:45,1 stop via New Delhi,Spicejet,2021-05-11 22:20:54,PE
"6,927","Pune to Guwahati , 14 May",17:05,20:30,1 stop via New Delhi,Spicejet,2021-05-11 22:20:54,PE
"8,009","Pune to Bagdogra , 14 May",15:15,08:25,1 stop via Kolkata,Spicejet,2021-05-11 22:23:15,PE
"8,009","Pune to Bagdogra , 14 May",17:05,11:35,1 stop via New Delhi,Spicejet,2021-05-11 22:23:15,PE
"8,009","Pune to Bagdogra , 14 May",15:15,12:50,1 stop via Kolkata,Spicejet,2021-05-11 22:23:15,PE
"8,009","Pune to Bagdogra , 14 May",17:05,15:00,1 stop via New Delhi,Spicejet,2021-05-11 22:23:15,PE
"8,109","Pune to Bagdogra , 14 May",08:35,15:00,1 stop via New Delhi,Spicejet,2021-05-11 22:23:15,PE
"8,109","Pune to Bagdogra , 14 May",08:35,11:35,1 stop via New Delhi,Spicejet,2021-05-11 22:23:15,PE
"6,144","Pune to Varanasi , 14 May",17:05,07:45,1 stop via New Delhi,Spicejet,2021-05-11 22:24:02,PE
"6,144","Pune to Varanasi , 14 May",18:25,20:00,1 stop via Ahmedabad,Spicejet,2021-05-11 22:24:02,PE
"7,743","Guwahati to Bengaluru , 14 May",16:00,00:40,1 stop via New Delhi,Spicejet,2021-05-11 22:29:41,PE
"6,268","Guwahati to Goa , 14 May",16:00,09:25,1 stop via New Delhi,Spicejet,2021-05-11 22:31:38,PE
"6,268","Guwahati to Goa , 14 May",19:55,14:50,1 stop via Chennai,Spicejet,2021-05-11 22:31:38,PE
"6,268","Guwahati to Goa , 14 May",16:00,11:35,1 stop via New Delhi,Spicejet,2021-05-11 22:31:38,PE
"6,268","Guwahati to Goa , 14 May",17:15,13:00,1 stop via Mumbai,Spicejet,2021-05-11 22:31:38,PE
"6,268","Guwahati to Goa , 14 May",16:00,14:25,1 stop via New Delhi,Spicejet,2021-05-11 22:31:38,PE
"6,268","Guwahati to Goa , 14 May",17:15,17:05,1 stop via Mumbai,Spicejet,2021-05-11 22:31:38,PE
"6,638","Guwahati to Jaipur , 14 May",11:20,14:20,Non stop,Spicejet,2021-05-11 22:32:50,PE
"5,276","Jaipur to Mumbai , 14 May",08:00,09:45,Non stop,Spicejet,2021-05-11 22:51:01,PE
"5,276","Jaipur to Mumbai , 14 May",19:20,21:35,Non stop,Spicejet,2021-05-11 22:51:01,PE
"7,238","Jaipur to Bengaluru , 14 May",08:00,23:30,1 stop via Mumbai,Spicejet,2021-05-11 22:51:18,PE
"5,578","Jaipur to Hyderabad , 14 May",08:00,23:05,1 stop via Mumbai,Spicejet,2021-05-11 22:51:40,PE
"7,165","Jaipur to Chennai , 14 May",16:35,22:35,1 stop via Guwahati,Spicejet,2021-05-11 22:52:03,PE
"7,240","Jaipur to Chennai , 14 May",19:20,08:00,1 stop via Mumbai,Spicejet,2021-05-11 22:52:03,PE
"7,240","Jaipur to Chennai , 14 May",08:00,21:45,1 stop via Mumbai,Spicejet,2021-05-11 22:52:03,PE
"7,467","Jaipur to Kochi , 14 May",19:20,20:05,1 stop via Mumbai,Spicejet,2021-05-11 22:52:43,PE
"5,979","Jaipur to Goa , 14 May",08:00,13:00,1 stop via Mumbai,Spicejet,2021-05-11 22:53:06,PE
"5,979","Jaipur to Goa , 14 May",09:00,17:30,1 stop via Ahmedabad,Spicejet,2021-05-11 22:53:06,PE
"5,979","Jaipur to Goa , 14 May",08:00,17:05,1 stop via Mumbai,Spicejet,2021-05-11 22:53:06,PE
"5,979","Jaipur to Goa , 14 May",19:20,13:00,1 stop via Mumbai,Spicejet,2021-05-11 22:53:06,PE
"5,979","Jaipur to Goa , 14 May",19:20,17:05,1 stop via Mumbai,Spicejet,2021-05-11 22:53:06,PE
"6,600","Jaipur to Guwahati , 14 May",16:35,19:25,Non stop,Spicejet,2021-05-11 22:53:51,PE
"7,662","Jaipur to Patna , 14 May",09:00,16:15,1 stop via Ahmedabad,Spicejet,2021-05-11 22:54:40,PE
"4,784","Jaipur to Amritsar , 14 May",05:55,07:30,Non stop,Spicejet,2021-05-11 23:02:09,PE
"4,734","Patna to New Delhi , 14 May",20:30,22:20,Non stop,Vistara,2021-05-11 23:04:54,PE
"5,049","Patna to New Delhi , 14 May",09:30,11:20,Non stop,Spicejet,2021-05-11 23:04:54,PE
"5,049","Patna to New Delhi , 14 May",17:35,19:25,Non stop,Spicejet,2021-05-11 23:04:54,PE
"5,049","Patna to New Delhi , 14 May",21:20,23:10,Non stop,Spicejet,2021-05-11 23:04:54,PE
"5,751","Patna to Mumbai , 14 May",15:05,20:35,1 stop via Jharsuguda,Spicejet,2021-05-11 23:05:19,PE
"5,981","Patna to Mumbai , 14 May",13:30,16:05,Non stop,Spicejet,2021-05-11 23:05:19,PE
"5,981","Patna to Mumbai , 14 May",22:10,00:45,Non stop,Spicejet,2021-05-11 23:05:19,PE
"8,625","Patna to Bengaluru , 14 May",20:30,17:05,1 stop via New Delhi,Vistara,2021-05-11 23:05:43,PE
"6,713","Patna to Bengaluru , 14 May",17:35,00:40,1 stop via New Delhi,Spicejet,2021-05-11 23:05:43,PE
"6,713","Patna to Bengaluru , 14 May",20:40,06:50,1 stop via Chennai,Spicejet,2021-05-11 23:05:43,PE
"6,713","Patna to Bengaluru , 14 May",09:30,00:40,1 stop via New Delhi,Spicejet,2021-05-11 23:05:43,PE
"6,939","Patna to Bengaluru , 14 May",10:45,13:20,Non stop,Spicejet,2021-05-11 23:05:43,PE
"5,453","Patna to Hyderabad , 14 May",15:05,20:40,1 stop via Jharsuguda,Spicejet,2021-05-11 23:06:07,PE
"5,453","Patna to Hyderabad , 14 May",09:30,22:30,1 stop via New Delhi,Spicejet,2021-05-11 23:06:07,PE
"5,453","Patna to Hyderabad , 14 May",21:20,22:30,1 stop via New Delhi,Spicejet,2021-05-11 23:06:07,PE
"6,625","Patna to Hyderabad , 14 May",17:30,19:35,Non stop,Spicejet,2021-05-11 23:06:07,PE
"6,616","Patna to Chennai , 14 May",21:20,09:10,1 stop via New Delhi,Spicejet,2021-05-11 23:06:30,PE
"6,616","Patna to Chennai , 14 May",17:35,09:10,1 stop via New Delhi,Spicejet,2021-05-11 23:06:30,PE
"6,840","Patna to Chennai , 14 May",20:40,23:00,Non stop,Spicejet,2021-05-11 23:06:30,PE
"6,840","Patna to Chennai , 14 May",17:30,22:05,1 stop via Hyderabad,Spicejet,2021-05-11 23:06:30,PE
"7,713","Patna to Kolkata , 14 May",20:30,08:20,1 stop via New Delhi,Vistara,2021-05-11 23:06:53,PE
"8,528","Patna to Kochi , 14 May",22:10,20:05,1 stop via Mumbai,Spicejet,2021-05-11 23:07:17,PE
"6,512","Patna to Goa , 14 May",21:20,09:25,1 stop via New Delhi,Spicejet,2021-05-11 23:07:42,PE
"6,512","Patna to Goa , 14 May",22:10,13:00,1 stop via Mumbai,Spicejet,2021-05-11 23:07:42,PE
"6,512","Patna to Goa , 14 May",17:35,09:25,1 stop via New Delhi,Spicejet,2021-05-11 23:07:42,PE
"6,512","Patna to Goa , 14 May",20:40,14:50,1 stop via Chennai,Spicejet,2021-05-11 23:07:42,PE
"6,512","Patna to Goa , 14 May",13:30,13:00,1 stop via Mumbai,Spicejet,2021-05-11 23:07:42,PE
"6,512","Patna to Goa , 14 May",09:30,09:25,1 stop via New Delhi,Spicejet,2021-05-11 23:07:42,PE
"6,512","Patna to Goa , 14 May",10:45,11:05,1 stop via Bengaluru,Spicejet,2021-05-11 23:07:42,PE
"6,512","Patna to Goa , 14 May",16:45,17:30,1 stop via Ahmedabad,Spicejet,2021-05-11 23:07:42,PE
"10,766","Patna to Goa , 14 May",17:30,18:05,1 stop via Hyderabad,Spicejet,2021-05-11 23:07:42,PE
"6,712","Patna to Pune , 14 May",09:30,18:55,1 stop via New Delhi,Spicejet,2021-05-11 23:08:07,PE
"6,712","Patna to Pune , 14 May",21:20,18:55,1 stop via New Delhi,Spicejet,2021-05-11 23:08:07,PE
"6,712","Patna to Pune , 14 May",16:45,17:45,1 stop via Ahmedabad,Spicejet,2021-05-11 23:08:07,PE
"6,712","Patna to Pune , 14 May",17:35,18:55,1 stop via New Delhi,Spicejet,2021-05-11 23:08:07,PE
"6,840","Patna to Pune , 14 May",14:10,16:25,Non stop,Spicejet,2021-05-11 23:08:07,PE
"11,397","Patna to Pune , 14 May",17:30,08:05,1 stop via Hyderabad,Spicejet,2021-05-11 23:08:07,PE
"7,733","Patna to Guwahati , 14 May",20:30,12:05,1 stop via New Delhi,Vistara,2021-05-11 23:08:29,PE
"5,176","Patna to Guwahati , 14 May",18:30,20:25,Non stop,Spicejet,2021-05-11 23:08:29,PE
"7,713","Patna to Bhubaneswar , 14 May",20:30,09:05,1 stop via New Delhi,Vistara,2021-05-11 23:10:21,PE
"6,533","Patna to Srinagar , 14 May",09:30,16:10,1 stop via New Delhi,Spicejet,2021-05-11 23:12:56,PE
"6,533","Patna to Srinagar , 14 May",21:20,08:10,1 stop via New Delhi,Spicejet,2021-05-11 23:12:56,PE
"6,533","Patna to Srinagar , 14 May",17:35,08:10,1 stop via New Delhi,Spicejet,2021-05-11 23:12:56,PE
"6,767","Patna to Amritsar , 14 May",20:30,09:20,1 stop via New Delhi,Vistara,2021-05-11 23:15:03,PE
"6,202","Patna to Amritsar , 14 May",08:55,11:25,Non stop,Spicejet,2021-05-11 23:15:03,PE
"7,349","Patna to Raipur , 14 May",20:30,08:20,1 stop via New Delhi,Vistara,2021-05-11 23:16:44,PE
"8,642","Patna to Mangalore , 14 May",10:45,18:10,1 stop via Bengaluru,Spicejet,2021-05-11 23:17:34,PE
"8,642","Patna to Mangalore , 14 May",10:45,08:05,1 stop via Bengaluru,Spicejet,2021-05-11 23:17:34,PE
"9,763","Thiruvananthapuram to New Delhi , 14 May",12:55,16:10,Non stop,Vistara,2021-05-11 23:20:02,PE
"10,559","Thiruvananthapuram to Patna , 14 May",12:55,19:55,1 stop via New Delhi,Vistara,2021-05-11 23:24:16,PE
"10,926","Thiruvananthapuram to Ranchi , 14 May",12:55,19:40,1 stop via New Delhi,Vistara,2021-05-12 00:46:14,PE
"5,637","Bhubaneswar to New Delhi , 14 May",09:40,11:55,Non stop,Vistara,2021-05-12 00:47:25,PE
"8,308","Bhubaneswar to Mumbai , 14 May",09:40,15:00,1 stop via New Delhi,Vistara,2021-05-12 00:47:45,PE
"8,308","Bhubaneswar to Mumbai , 14 May",09:40,17:40,1 stop via New Delhi,Vistara,2021-05-12 00:47:45,PE
"9,220","Bhubaneswar to Bengaluru , 14 May",09:40,17:05,1 stop via New Delhi,Vistara,2021-05-12 00:47:47,PE
"8,308","Bhubaneswar to Hyderabad , 14 May",09:40,17:00,1 stop via New Delhi,Vistara,2021-05-12 00:47:59,PE
"11,908","Bhubaneswar to Chennai , 14 May",09:40,16:20,1 stop via New Delhi,Vistara,2021-05-12 00:48:10,PE
"9,983","Bhubaneswar to Kochi , 14 May",09:40,18:50,1 stop via New Delhi,Vistara,2021-05-12 00:48:44,PE
"7,944","Bhubaneswar to Patna , 14 May",09:40,19:55,1 stop via New Delhi,Vistara,2021-05-12 00:50:34,PE
"8,308","Bhubaneswar to Ranchi , 14 May",09:40,19:40,1 stop via New Delhi,Vistara,2021-05-12 00:53:34,PE
"5,383","Bagdogra to New Delhi , 14 May",12:05,14:10,Non stop,Spicejet,2021-05-12 01:03:20,PE
"5,383","Bagdogra to New Delhi , 14 May",15:35,18:10,Non stop,Spicejet,2021-05-12 01:03:20,PE
"6,391","Bagdogra to Mumbai , 14 May",15:35,22:05,1 stop via New Delhi,Spicejet,2021-05-12 01:03:43,PE
"6,391","Bagdogra to Mumbai , 14 May",13:25,22:15,1 stop via Kolkata,Spicejet,2021-05-12 01:03:43,PE
"6,391","Bagdogra to Mumbai , 14 May",12:05,21:05,1 stop via New Delhi,Spicejet,2021-05-12 01:03:43,PE
"6,883","Bagdogra to Mumbai , 14 May",15:45,19:10,Non stop,Spicejet,2021-05-12 01:03:43,PE
"7,150","Bagdogra to Bengaluru , 14 May",15:45,23:30,1 stop via Mumbai,Spicejet,2021-05-12 01:04:05,PE
"7,150","Bagdogra to Bengaluru , 14 May",15:35,00:40,1 stop via New Delhi,Spicejet,2021-05-12 01:04:05,PE
"7,150","Bagdogra to Bengaluru , 14 May",13:25,00:20,1 stop via Kolkata,Spicejet,2021-05-12 01:04:05,PE
"7,150","Bagdogra to Bengaluru , 14 May",09:10,00:20,1 stop via Kolkata,Spicejet,2021-05-12 01:04:05,PE
"7,150","Bagdogra to Bengaluru , 14 May",08:50,06:50,1 stop via Chennai,Spicejet,2021-05-12 01:04:05,PE
"7,983","Bagdogra to Bengaluru , 14 May",09:20,12:00,Non stop,Spicejet,2021-05-12 01:04:05,PE
"6,631","Bagdogra to Hyderabad , 14 May",15:35,22:30,1 stop via New Delhi,Spicejet,2021-05-12 01:04:28,PE
"6,631","Bagdogra to Hyderabad , 14 May",12:05,22:30,1 stop via New Delhi,Spicejet,2021-05-12 01:04:28,PE
"6,391","Bagdogra to Chennai , 14 May",12:05,21:35,1 stop via New Delhi,Spicejet,2021-05-12 01:04:32,PE
"6,391","Bagdogra to Chennai , 14 May",09:20,23:05,1 stop via Bengaluru,Spicejet,2021-05-12 01:04:32,PE
"6,391","Bagdogra to Chennai , 14 May",15:35,09:10,1 stop via New Delhi,Spicejet,2021-05-12 01:04:32,PE
"7,983","Bagdogra to Chennai , 14 May",08:50,11:40,Non stop,Spicejet,2021-05-12 01:04:32,PE
